大国手之扬州论枰	7.5	5912979	2010
最后的风之子	4.9	2363919	2010
线人	7.3	4133814	2010
哎	7.3	5265166	2010
第十届中国长春电影节颁奖典礼	0	26311942	2010
盗梦空间	9.2	3541415	2010
夕花朝拾	6	5265130	2010
一只狗的大学时光	6.3	4812761	2010
举起手来2：追击阿多丸	4.2	4926002	2010
心灵搏击	6.8	1293978	2010
守望者	8.1	1972698	2010
步步惊心	8.1	5384548	2010
泡芙小姐的金鱼缸	6.4	5284554	2010
精武风云·陈真	6	3792816	2010
江湖再见	8	3586716	2010
米香	7.3	3609001	2010
最后的讲座	0	6835260	2010
查理曼大帝密码	5.6	3676887	2010
双重追击	6.5	2074344	2010
感染列岛	6.3	2983135	2010
阿泽的夏天	6	5296754	2010
绝命岛	3.1	4922850	2010
玩命魔术	3.1	6886467	2010
L.I	5.1	26287804	2010
华尔街2：金钱永不眠	6.4	3103683	2010
我是植物人	7.5	4861395	2010
华尔街：金钱永不眠	6.4	3103683	2010
红茶镇	0	5941748	2010
外滩佚事	6.6	4111495	2010
爱情维修站	5.6	5044741	2010
迷城	5.5	25837175	2010
跟我的前妻谈恋爱	5.3	5282454	2010
虎头要塞之舌头	6	20262301	2010
天上人	5	5270345	2010
泰若星球	6.8	4826177	2010
西风烈	5.9	4082544	2010
永生羊	7.6	5353077	2010
密室之不可告人	5.8	4894075	2010
功夫·咏春	5.5	5250341	2010
日照重庆	6.4	4824223	2010
康定情歌	6.5	5045804	2010
西游新传	5.7	4917723	2010
爱出色	5.9	4711195	2010
老虎都要嫁	6	4233892	2010
生化危机：战神再生	6.3	3041294	2010
大师谢晋	0	3272907	2010
李小龙我的兄弟	6.3	4915135	2010
爱在微博蔓延时	6.4	5374357	2010
永恒之火	6.9	4016665	2010
幸福在2010	7.6	5382893	2010
在一起	9.5	26794215	2010
我的幸福	7.1	4824145	2010
赵氏孤儿	5.8	3546019	2010
大国手之天下无敌	7.1	5407087	2010
回忆之前忘记之后	5	5379962	2010
午夜心跳	3.3	4894074	2010
西海固纪事之农机站长	0	26394230	2010
恋人絮语	6	4043763	2010
一路有你	6	3574559	2010
纳尼亚传奇：黎明踏浪号	6.5	2131291	2011
创：战纪	6.4	2997134	2011
喜羊羊与灰太狼之兔年顶呱呱	6.2	5364978	2011
武林外传	9.3	3882715	2011
冰冷热带鱼	7.5	4830236	2011
让爱情飞一会儿	0	5951431	2011
我爱HK开心万岁	7	5318665	2011
我知女人心	5.6	4845414	2011
熊猫总动员	3.4	4913184	2011
青蜂侠	5.7	2147836	2011
将爱情进行到底	6.6	4896263	2011
致命伴旅	6.6	4190211	2011
旷继勋蓬遂起义	0	5985916	2011
丛林有情狼	6.3	3026555	2011
金门新娘	6.6	5256480	2011
再吻我一次	7	3317125	2011
致命请柬	2.5	5992886	2011
幸存日	4.8	5415664	2011
奇袭60阵地	7.4	3681128	2011
寻龙夺宝	3.7	5355365	2011
惊沙	5.8	5343383	2011
刀见笑	5.7	4051608	2011
琴动我心	4.6	5924216	2011
一座城市和两个女孩	0	6038031	2011
房不剩防	5.8	4960204	2011
上苍保佑	6.9	6396691	2011
守望者：罪恶迷途	6.8	4821015	2011
侠盗石川	6.7	2301772	2011
硬汉2：奉陪到底	6.4	4917698	2011
宅男总动员：女神归来	3.6	5345423	2011
蔡李佛—极限拳速	3.6	6013880	2011
那些一见钟情的事	6.7	6078900	2011
米克的近路	6.4	4067195	2011
西藏往事	6.5	4116937	2011
万有引力	6.4	4906427	2011
激战运钞车	5.6	2058846	2011
美少女特攻队	6.1	3262050	2011
藏客	5.4	5969336	2011
倩女幽魂	8.6	1297447	2011
赢家	6.6	5954347	2011
美好时光	8.8	4817020	2011
第18届北京大学生电影节颁奖典礼	0	20512955	2011
跟踪孔令学	6.5	4910183	2011
B+侦探	5.7	4118060	2011
恐龙宝贝	3.5	6104783	2011
劳拉的星星在中国	5.9	5163546	2011
大太阳	5.3	5977833	2011
乌鲁木齐的天空	7.3	6110557	2011
最爱	7.2	4843637	2011
第63届戛纳国际电影节	0	25785142	2011
百年情书	6.5	5915794	2011
宇宙英雄之超银河传说	6.9	3929463	2011
大震撼	2.1	6383549	2011
宿醉2	6.8	3654340	2011
守护童年	4.9	4713993	2011
狗头金	6.5	6129688	2011
功夫熊猫2	8	3233635	2011
绝代-末代女土司	5.9	6425103	2011
岁岁清明	6.5	4910198	2011
敏感事件	5.1	4922802	2011
超能游戏者	5.5	6428516	2011
北川重生	5	6519582	2011
歌行千里	0	6527274	2011
男得有爱	4.9	5337543	2011
电影频道传媒大奖	8.4	1297531	2011
冒牌董事长	0	19966530	2011
成成烽火之投笔从戎	0	6796185	2011
雪花秘扇	5.6	4135434	2011
重来	8.5	6874403	2011
财神客栈	5.3	4707596	2011
秋之白华	6.6	5343629	2011
山村风云	0	1305078	2011
飞天	3	6519585	2011
终极快递	6.5	3718493	2011
一号档案守护者	0	6714122	2011
孤岛惊魂	3.2	5364987	2011
战略特勤组	7.8	2275370	2011
迷途追凶	5.8	4310059	2011
钢的琴	8.3	4876722	2011
一夜未了情	5.1	6527170	2011
郭明义	4.7	6013758	2011
杨善洲	7.2	6519575	2011
蛋炒饭	6.8	6083109	2011
赛尔号之寻找凤凰神兽	3.2	6078953	2011
古田1929	0	6755933	2011
孔庆德生死护送卡尔逊	0	6872234	2011
爱到底	6	3552301	2011
雷锋侠	2.3	26266928	2011
黑夜 白天 出租车	7.4	6778687	2011
摩尔庄园冰世纪	5.4	6389522	2011
无极限之危情速递	2.9	5337532	2011
女巫季节	5.5	3017651	2011
新地道战2：父子奇兵	0	6800533	2011
赛车总动员2	7.6	3036478	2011
我们的傻老哥	6.9	4900088	2011
通道转兵	2.9	6519563	2011
幸福卡片	5.8	5319823	2011
全球热恋	5.6	5290729	2011
美国队长	7.9	6390823	2011
大武生	5.2	5355187	2011
如果723	0	26765336	2011
狂暴飞车	5.7	4014405	2011
英雄喋血	6	6792683	2011
挪威的森林	5.9	3168086	2011
抵抗！抵抗！	4.3	6852390	2011
辛亥革命	6.2	4896305	2011
正·青春	4.5	6796180	2011
画壁	4.4	5194471	2011
民的1911	0	6838495	2011
鸡妈鸭仔	7	6001034	2011
夏日乐悠悠	6.2	6514105	2011
闯堂兔	3.8	6843093	2011
完美的爱	3.4	5366661	2011
竞雄女侠秋瑾	6.3	5924360	2011
哥伦比亚马戏团	7.8	3671936	2011
床下有人	2.8	6753096	2011
假如没有你	4.6	6855757	2011
双重身份	4.3	3407821	2011
信义兄弟	7.1	6872239	2011
幸福额度	5.8	6225992	2011
与时尚同居	5.6	6101834	2011
风铃	4.2	6900614	2011
梦游	6.8	2037834	2011
先遣连	5.7	6855101	2011
不明身份	7	3614963	2011
寻找刘三姐	5.6	4223304	2011
星空	7.1	5993185	2011
转山	8	5318669	2011
Hello！树先生	7.2	4135710	2011
北角	6.3	6514087	2011
铁甲钢拳	8.1	1972729	2011
宅男电台	7.1	6894068	2011
光棍终结者	4.4	6815117	2011
郎在对门唱山歌	6.8	6126445	2011
爱情天梯	7.4	10594977	2011
午夜凶梦	3.4	6013868	2011
驱魔者	5.9	2028661	2011
鸿门宴传奇	6.3	5908477	2011
开心魔法	4.2	6717575	2011
赛车传奇	4.3	6396689	2011
魔法奇幻秀	6.9	2282449	2011
深海之战	5.2	4861402	2011
国土资源局长	0	10864323	2011
婚前试爱	5.6	5285669	2011
不怕贼惦记	4.3	6110563	2011
张艺谋和他的金陵十三钗	8.2	7065229	2011
龙门飞甲	6.7	4896304	2011
父亲	8.5	4154555	2011
亲密敌人	5.6	6062731	2011
37℃爱	8.6	1302827	2011
梦宅诡影	6.2	3818565	2011
玩命狙击	3.2	7056769	2011
深度谜案	6.7	1950192	2011
喜酒	3.1	5942150	2012
行歌坐月	7	6849056	2012
绝录求生	4.9	7055675	2012
开心大冒险	3.9	7065352	2012
大魔术师	6.6	4913200	2012
胡桃夹子：魔境冒险	6.3	3012819	2012
亲家过年	5.7	6971017	2012
八星抱喜	4.9	6873331	2012
饭局也疯狂	4.9	6788265	2012
自古英雄出少年之岳飞	4.2	6974003	2012
惊魂游戏	3.7	6536267	2012
变身男女	5	6714088	2012
虫样年华	5.9	10465119	2012
孙子从美国来	8.4	10467774	2012
夺命金	7.2	3532614	2012
我愿意	5.8	6782006	2012
夜店诡谈	3.3	6110569	2012
爱	8.5	4798707	2012
特工维诺德	5.9	3600769	2012
浮出水面的影子	4.8	6038023	2012
苏黎世情缘	6.4	3148699	2012
乌龙戏凤2012	3.8	10432937	2012
国王的演讲	8.3	4023638	2012
双城计中计	6.6	6890469	2012
战马	8	4206436	2012
灵魂中转站	5.8	10487603	2012
红鹰侠	5	5044742	2012
变节：潜罪犯	6.1	6811422	2012
非常小特工之时间大盗	5.6	4058963	2012
高举爱	6.1	6781967	2012
女人如花	4.8	6876057	2012
神通乡巴佬	3.8	10487240	2012
索马里真相	3.9	6889755	2012
仰望星空	7.3	7062600	2012
玩命追踪	6.1	3238087	2012
兵临城下之决战要塞	7.6	5361544	2012
我和你	7.1	6384752	2012
饮食男女2012	5.3	6037977	2012
初到东京	6.3	6428132	2012
死亡迷局	3.6	5342081	2012
诸神之怒	5.9	4824515	2012
神马都是浮云	3.4	6710796	2012
绣花鞋	4.4	6855094	2012
台北飘雪	5.5	3632506	2012
泰坦尼克号	9.2	1292722	2012
一夜成名	2.7	6755902	2012
纽约行动	4.3	2996752	2012
荒岛情未了	3.7	5951224	2012
我是中国人	2.7	6845675	2012
黄金大劫案	6.8	6080775	2012
扎西1935	0	11627074	2012
云上太阳	6.5	4841182	2012
我是大熊猫	3	10583296	2012
与妻书	6.5	5915794	2012
月色狰狞	3.3	10553094	2012
复仇者联盟	8	1866479	2012
飞越老人院	7.8	6872244	2012
追凶	9	26883064	2012
今天·明天	3.5	10583882	2012
三个火枪手	6.7	4035906	2012
浮城大亨	7.2	10586620	2012
我十一	7.3	5044737	2012
忠诚与背叛	4.6	10746136	2012
我与拉拉	0	10591345	2012
神勇投弹手	5.6	10734527	2012
雨果	7.6	2028677	2012
潜艇总动员2	3.2	10748141	2012
醉后一夜	5.5	6722888	2012
白雪公主之魔镜魔镜	5.9	5967821	2012
37	7.6	1859053	2012
戚继光英雄传	2.2	10757012	2012
雅典娜：无间谍局	4.8	10758223	2012
马达加斯加3	8.2	3178770	2012
第一次	9.1	27103757	2012
笔仙惊魂	3.2	25828701	2012
半夜不要照镜子	3.5	10569133	2012
蓝调海之恋	4.4	10740290	2012
特工争风	6.5	4301278	2012
勇敢传说	7.4	3036473	2012
边防站	5.7	10833850	2012
擒爱记	5	10554941	2012
悬赏	5.9	11531725	2012
猪猪侠之囧囧危机3D	4	26358025	2012
非常绑匪	3.1	5924218	2012
青春搏击	4	10601033	2012
一八九四·甲午大海战	5.2	6080772	2012
搜索	7.3	6799191	2012
纸雪花	0	10809839	2012
四大名捕	4.8	10604892	2012
绝色武器	3.9	10828426	2012
爱的面包魂	5.9	6858739	2012
母语	6.5	6855108	2012
宝马狂想曲	3.7	6901135	2012
神探亨特张	6.9	6880590	2012
在劫难逃	5.7	4308001	2012
老雷斯的故事	6.8	3893805	2012
机械师	7.5	1309160	2012
平壤之约	4	10478122	2012
请叫我英雄	7	25899379	2012
听风者	6.8	6041191	2012
巴特拉尔传说	0	4962689	2012
我爱灰太狼	2.7	24325767	2012
拯救第365天	3.1	10866863	2012
消失的子弹	6.5	6991110	2012
林肯律师	7.7	2996790	2012
华丽之后	5.7	6068517	2012
河东狮吼2	3.3	6221409	2012
边境风云	7.7	11501396	2012
天津闲人	7.5	10864754	2012
一起飞	4.8	6946773	2012
爆笑角斗士	6.3	6534064	2012
哭笑不得	3	7051307	2012
守株人	3.5	7053739	2012
超凡蜘蛛侠	7.2	6082518	2012
普罗米修斯	7.2	3771562	2012
稍安勿躁	3.2	10617749	2012
秘鲁大冒险3D	8.2	26277313	2012
黑衣女人	5.8	5156706	2012
毕业那年	3.8	10759842	2012
渡江！渡江！	2.6	10527199	2012
男人不易	0	24815439	2012
危险关系	5.8	6527269	2012
二次曝光	6.1	6878446	2012
萨米大冒险	6.8	3074533	2012
飓风营救2	6.7	3606971	2012
吴仁宝	3.8	11627084	2012
最长的拥抱	5.1	11594964	2012
男人如衣服	5	10606939	2012
拳皇	7.5	27013044	2012
岁月无声	6.8	6126441	2012
大碗茶	7.5	10738246	2012
夏日童谣	0	27153676	2012
安娜·卡列尼娜	7.1	6110546	2012
湘南起义	2.6	11636794	2012
暮光之城4：破晓(上)	6.5	4889554	2012
三个未婚妈妈	4	10813354	2012
诡爱	4.9	11636413	2012
冰雪11天	5.3	10810268	2012
无敌破坏王	8.6	6534248	2012
缘来是咱俩	3.6	5256426	2012
横山号	4.6	10521681	2012
新妈妈再爱我一次	8.3	1432972	2012
天生爱情狂	5.8	10456963	2012
幸福迷途	5.2	10567087	2012
一次别离	8.7	5964718	2012
守护者联盟	3.9	26589957	2012
给野兽献花	4.9	6389532	2012
八卦宗师	2.9	10583890	2012
目击者	8.1	11600078	2012
少年派的奇幻漂流	9	1929463	2012
无间罪	2.6	11612905	2012
王的盛宴	5.3	4202204	2012
飞扬的青春	3.8	11632726	2012
铁线虫入侵	6.5	6839145	2012
小鱼吃大鱼	6.2	20278801	2012
人再囧途之泰囧	7.4	10574622	2012
十二生肖	6.7	4212172	2012
凶间雪山	3.7	10478207	2012
桃枝的桃	5.8	20429392	2012
秘密花园	8.3	4967578	2012
咱们是亲人	0	19997822	2012
南方大冰雪	4.7	20427700	2012
金箍棒传奇	4.7	20411172	2012
玩命时光	3.3	4942768	2012
犀利人妻	5.4	10461368	2013
大叔，我爱你	5.4	10827168	2013
危情营救	2.7	6999296	2013
喜剧王	2.8	10751153	2013
夺宝联盟	7.1	5502697	2013
都是手机惹的祸	2.2	20501146	2013
007：大破天幕杀机	6.9	2363876	2013
小小飞虎队	3.8	19977815	2013
波鲁鲁冰雪大冒险	6.4	20416699	2013
孤岛惊魂2	2.8	20380318	2013
巴啦啦小魔仙	3.5	20369263	2013
洛克王国2圣龙的心愿	5.7	20443571	2013
女蛹之人皮嫁衣	6.5	6793319	2013
全城高考	5	10759926	2013
爱情不NG	4.8	10594958	2013
越来越好之村晚	4.3	20395646	2013
101次求婚	5.6	5319835	2013
侠探杰克	5.9	25789402	2013
电梯惊魂	3.5	10773447	2013
霍比特人：意外之旅	8.1	1966182	2013
杨光的快乐生活	7.5	16535386	2013
国徽	5.3	19965216	2013
悲惨世界	8.5	6860160	2013
三月情流感	3.5	10583863	2013
午夜微博	3.5	6844887	2013
南泥湾	2.4	19944520	2013
特警判官	6.3	3387483	2013
劫案迷云	6	5151892	2013
青春雷锋	2.5	11627079	2013
雷锋的微笑	2.4	21363244	2013
雷锋在1959	2.8	20438460	2013
逆世界	6.2	3566266	2013
暴走吧，女人	4.4	10764042	2013
午夜火车	3.2	21339648	2013
笑功震武林	4.6	6984061	2013
萧红	6.3	6781971	2013
铁娘子：坚固柔情	7.6	3073158	2013
不要迷恋姐	2.6	21359363	2013
爱神	7.4	1309029	2013
囧人之越挠越痒	3.7	10545947	2013
骇战	6.1	7161695	2013
爱情银行	6	11632586	2013
虎胆龙威5	6.2	4312428	2013
北京遇上西雅图	7.4	10574468	2013
刘老庄八十二壮士	4.3	19967789	2013
止杀令	5.1	21357362	2013
叶问：终极一战	6.2	10794042	2013
巨人捕手杰克	6.1	3415993	2013
楼	2.8	21264290	2013
梦幻岛	5.9	5378594	2013
厨子戏子痞子	7	6011806	2013
魔境仙踪	6.3	4816602	2013
毒战	7.2	10344754	2013
忠烈杨家将	6	5996799	2013
石榴树上结樱桃	5.1	3774036	2013
分手合约	5.7	19973815	2013
金太狼的幸福生活	6.8	10514846	2013
特种部队2：全面反击	6.4	4301181	2013
甜蜜18岁	5.3	10759790	2013
柠檬	4.2	6894260	2013
刺夜	5.6	11226120	2013
变身超人	6.6	10833970	2013
疯狂原始人	8.7	1907966	2013
致我们终将逝去的青春	6.6	6973376	2013
同谋	4.9	10617168	2013
西柏坡2：英雄王二小	2.6	19977818	2013
人间蒸发	2.8	20280082	2013
石器时代之百万大侦探	3.2	10756728	2013
百家乐翻天	5.7	6514136	2013
大野狼和小绵羊的爱情	6.6	10467779	2013
星爸客	7.3	5959696	2013
钢铁侠3	7.5	3231742	2013
弹无虚发之深藏不露	0	19966096	2013
弹无虚发之天国宝藏	6.2	24526990	2013
弹无虚发之死亡之海	5.7	24527030	2013
致康乃馨	0	25839169	2013
天错	7.5	2158352	2013
弹无虚发之对决黄金谷	0	24527037	2013
弹无虚发之葬马	5.4	24527067	2013
倾城	6.3	26427831	2013
遗落战境	6.9	3895511	2013
钢琴木马	5.2	5413785	2013
亲爱	7	10564052	2013
残团	4	20458803	2013
被解救的姜戈	8.5	6307447	2013
三天	7.4	25761116	2013
临终囧事	5.3	24089455	2013
中国合伙人	7.6	11529526	2013
别跟我谈高富帅	3.1	11636291	2013
圣诞玫瑰	6.1	10600271	2013
一路狂奔	3.1	24325927	2013
冲锋号	2.3	21323597	2013
吊车尾的逆袭	6.1	24722859	2013
星际迷航：暗黑无界	7.9	3642843	2013
结婚那件事	6.5	6402604	2013
魁拔之大战元泱界	7.6	7051357	2013
潜艇总动员3：彩虹宝藏	4.2	24325876	2013
辛巴达历险记2013	4.9	24325581	2013
阳光留守	0	24704026	2013
让熊猫飞	2.5	20429112	2013
王牌情敌	5.5	21248460	2013
致命黑兰	6.9	5028536	2013
逆光飞翔	8.2	10733376	2013
夜幕惊魂	3.7	5041040	2013
杀戒	5.1	10617163	2013
天机·富春山居图	2.9	5364905	2013
光辉岁月	8.6	1292943	2013
百万爱情宝贝	3.9	11625733	2013
圣龙奇兵大冒险	5.4	20515265	2013
大片	4.7	23127631	2013
非秀不可	3.7	19967777	2013
枕边有张脸	3.9	19962668	2013
天才进化论第二季	0	24743012	2013
兰梅记	0	25713312	2013
超人：钢铁之躯	6.8	2049435	2013
不二神探	4.6	10604486	2013
北漂鱼	4.8	10449536	2013
那是说着玩的	7.4	10831905	2013
小时代	4.7	20376577	2013
东方中国梦	3.2	24748879	2013
萨米大冒险2	6.6	10540210	2013
开心超人	7.1	24284209	2013
乐乐熊奇幻追踪	0	24829113	2013
盲探	7.1	6872273	2013
初恋未满	6.3	10833971	2013
太极侠	5.4	6041199	2013
咒·丝	4.6	22206742	2013
赤警威龙	5.8	3256172	2013
天台爱情	6.8	10833924	2013
重返地球	5.5	6828823	2013
校花诡异事件	3.1	20473370	2013
赛尔号大电影3之战神联盟	4.5	23249761	2013
雪落牤牛河	0	21354106	2013
笔仙Ⅱ	3.9	21618782	2013
周恩来的四个昼夜	4.9	19994974	2013
大明猩	5.4	5919333	2013
功夫侠	3.7	4118068	2013
早见，晚爱	4.4	11639159	2013
火焰山历险记	3.1	24325765	2013
达人也疯狂	3	24843514	2013
终极大冒险	4.8	24522852	2013
惊天危机	7.3	10746175	2013
正骨	3.9	24854991	2013
爱，很美	3.5	19962575	2013
速度与激情6	7.7	6537500	2013
不肯去观音	5.5	24269094	2013
模特魅影	2.8	24381046	2013
环太平洋	7.6	5323968	2013
我爱灰太狼2	2.7	24325767	2013
绑架大明星	2.8	10484009	2013
爱爱囧事	3.5	10781952	2013
青春派	7.4	24735062	2013
一场风花雪月的事	7.4	2216405	2013
小时代2：青木时代	4.9	24721493	2013
一夜惊喜	5.5	16475702	2013
玛德2号	4.4	20483435	2013
宫锁沉香	4.8	20378811	2013
小神来了	3.2	24706750	2013
激战	7.8	20388223	2013
诡魇	2.8	24718898	2013
唇唇欲动	4.1	20398974	2013
侏罗纪公园	8	1292523	2013
牛胆神偷	4.3	5256472	2013
怪兽大学	8	3789848	2013
粉红女郎·爱人快跑	3.2	10355621	2013
摩登年代	5.3	23856234	2013
回到爱开始的地方	6.3	20378794	2013
来历不明	4.5	24872197	2013
隔窗有眼	3.8	10801279	2013
被偷走的那五年	5.8	20513059	2013
海啸奇迹	7.5	4832825	2013
了不起的盖茨比	7.7	3364223	2013
夏日示爱	3.8	19961119	2013
致命闪玩	2.8	6886470	2013
疯狂的导演	3.2	24878198	2013
极乐空间	6.2	4116481	2013
超级经纪人	4.8	20254219	2013
古镇凶灵之巫咒缠身	4	22010958	2013
花漾	5.7	7051294	2013
逆袭	7.6	1853176	2013
时光恋人	3.4	24381850	2013
无敌波	0	25723869	2013
校车	2.8	20445145	2013
夏天的拉花	7	23384266	2013
4B青年之4楼B座	4.3	23042272	2013
蓝精灵2	6.4	6870493	2013
全民目击	7.6	11510624	2013
穿越火线	6.7	10555084	2013
我的母亲	8.5	1291937	2013
非常幸运	4.5	6984064	2013
落经山	3.4	20438458	2013
一座城池	5.3	11594933	2013
极速蜗牛	7.1	6070226	2013
爱别离	4.9	21264285	2013
帝国秘符	2.9	6999256	2013
团圆	7.6	4284085	2013
5月天诺亚方舟	8.2	24891524	2013
就爱吧之咫尺	6.1	27064205	2013
就爱吧之回家	8.6	26393561	2013
金刚王·死亡救赎	5.3	19975090	2013
就爱吧之集合	6.1	27064205	2013
乔布斯	7.2	25850443	2013
白狐	3.2	20515018	2013
狄仁杰之神都龙王	6.5	5996801	2013
81号农场之保卫麦咭	5.1	24852755	2013
一路顺疯	5.2	20452308	2013
蝙蝠别墅	2.5	11445635	2013
神奇	3.2	5044748	2013
逃出生天	6.7	10763157	2013
盗剑72小时	3.7	25719521	2013
门巴将军	5.9	24860303	2013
心战	7.7	5294283	2013
独行侠	7	3024838	2013
漂	9.2	1300267	2013
孟姜女	5.7	19897315	2013
候鸟	8.6	1297622	2013
定制影像	0	25743030	2013
救赎	8.2	1950148	2013
看世界	0	19965523	2013
三仙手	0	25725596	2013
边境少女	6.9	20501177	2013
妈妈的时间	8.6	26306674	2013
禁忌游戏之迷藏	3.3	11627065	2013
浪漫一次，又何妨	0	24700615	2013
梦萦张家界	0	19962580	2013
现代爱情启示录	8.3	1292260	2013
江湖	6.9	1308850	2013
金刚狼2	6.2	3718424	2013
我要快乐	7.3	21815004	2013
美姐	7.8	10833919	2013
背水一战	7.5	1401524	2013
大明劫	7.8	11627068	2013
我是球迷	7.1	25757137	2013
爱拼北京	4.4	21319320	2013
斯大林格勒	6	6714930	2013
猎仇者	4.2	20497559	2013
精灵旅社	7.4	21327493	2013
我为相亲狂	4	24751825	2013
爱·回家	9	1299361	2013
雷神2：黑暗世界	7.3	6560058	2013
甜心巧克力	5.1	10567506	2013
我爱的是你爱我	5.4	20471876	2013
孪生密码	3.7	10793499	2013
我的男男男男朋友	3.6	10766178	2013
赤焰战场2	7	7916027	2013
地心引力	7.8	3793783	2013
饥饿游戏2：星火燎原	7.3	6874456	2013
暴躁天使	4.2	11600922	2013
森林战士	7.3	3263814	2013
野草莓	8.7	1293071	2013
郑和1405：魔海寻踪	4.6	10736409	2013
无人区	8.1	3804891	2013
四大名捕2	4.8	10604892	2013
风暴	6.4	20388198	2013
我的美丽王国	3.3	11526508	2013
来自星星的你	8.3	25698722	2013
私人订制	5.6	10605978	2013
警察故事2013	5.7	20266753	2013
中国好声音之为你转身	2.6	25741108	2013
青蛙王国	6.6	19962596	2013
太空熊猫历险记	3.5	24743729	2013
奥林匹斯的陷落	6.3	10743974	2013
等风来	5.6	10833923	2013
圣杯神器：骸骨之城	5.4	4126925	2014
对不起，我爱你	8.7	1782142	2014
安德的游戏	6.9	5323957	2014
神偷奶爸2	8	4915857	2014
夺命地铁	6.9	20497633	2014
早安，冬日海	4.8	25744252	2014
桔子的天空	7.3	25861612	2014
一触即发	5.7	3014957	2014
熊出没之夺宝熊兵	6.4	24753811	2014
石斛兰	3.2	25807588	2014
巴啦啦小魔仙之魔法的考验	3.3	25791073	2014
前任攻略	6.2	24751754	2014
爸爸去哪儿	9.1	25742294	2014
大话天仙	3	4913222	2014
冰雪奇缘	8.3	4202982	2014
过界男女	5.6	19944289	2014
江南爱情故事	5.1	25761527	2014
菊花台	3.1	20256501	2014
李可乐寻人记	5.9	10574621	2014
命运派对	5.5	25758005	2014
夺樽	3.2	24525721	2014
狂舞派	7.3	21360412	2014
火鸡总动员	6	5154496	2014
恋者多喜欢	4.2	19944572	2014
甜蜜杀机	6	21765841	2014
兰亭	6.9	19995496	2014
极品飞车	7.2	20257326	2014
雪国列车	7.3	3071441	2014
蓝可儿之旅	4.8	24883793	2014
警察日记	6.4	20426973	2014
英雄之战	3.1	25723081	2014
天才眼镜狗	7.4	3101548	2014
驯龙骑士	5.8	5153144	2014
我在路上最爱你	3.5	6147308	2014
三小强	5.5	25837230	2014
笔仙惊魂3	3.2	25828701	2014
特工艾米拉	2.8	25756355	2014
硬汉奶爸	4.1	21327518	2014
再爱一次好不好	3.8	20451336	2014
追爱大布局	6	23163938	2014
图兰朵	8.1	2050612	2014
魔警	5.9	20515977	2014
爱你一世一生	3	25708937	2014
冰封：重生之门	3.6	6973460	2014
催眠大师	7.6	24743711	2014
赞鸟历险记	6.6	3927791	2014
考拉大冒险	5.4	7057975	2014
怖偶	2.9	10543682	2014
人间·小团圆	5.4	24736526	2014
近距离击杀	5.9	19997896	2014
渴望的青春	3.6	25871713	2014
城市游戏	3.2	20284939	2014
第一眼爱情	3.9	25704425	2014
幸福梦想	0	25878761	2014
X战警：逆转未来	8.2	10485647	2014
心咒	2.8	24695967	2014
丑男大翻身	6.8	2275015	2014
潜艇总动员4：章鱼奇遇记	4	25804446	2014
辛巴达历险记2	3.7	25844367	2014
太空熊猫总动员	2.5	25844581	2014
情笛之爱	7	25863020	2014
分手达人	2.8	5421797	2014
疯狂72小时	4.6	24873473	2014
哥斯拉	6.4	2063914	2014
金色时光	6.6	22790307	2014
摩纳哥王妃	6.7	10450713	2014
死亡邮件	3.5	25798808	2014
变形金刚4：绝迹重生	6.5	7054604	2014
章鱼哥	2.3	25808829	2014
美国骗局	6.6	6873657	2014
无处可逃	7.2	10792322	2014
赛尔号大电影4：圣魔之战	4.6	25845586	2014
爱未央	0	22760563	2014
小时代3：刺金时代	4.3	24847340	2014
京城81号	3.9	26662798	2014
后会无期	7.1	25805741	2014
幻影车神：魔盗激情	7.1	6558262	2014
闺蜜	5.4	25777330	2014
龙之谷：破晓奇兵	7.4	11443316	2014
暴力街区	8	1292326	2014
绣春刀	7.5	24745500	2014
秦时明月3D电影龙腾万里	6.7	6721670	2014
纯纯欲动	3.5	25758654	2014
飞跃地心	3.5	25913178	2014
庞贝末日	6	2083735	2014
好命先生	3.9	24888079	2014
香气	5	25853055	2014
江湖论剑实录	5.4	24758396	2014
反贪风暴	5.3	26352445	2014
临时同居	5	25831326	2014
床下有人2	2.7	25910152	2014
昆虫总动员	8.1	23048775	2014
下一站再爱你	5.2	25711313	2014
大丑	5.4	25933725	2014
美人邦	3.5	25779207	2014
忘了去懂你	6.5	10807892	2014
猩球崛起：黎明之战	7.5	7046723	2014
青春.com	2.4	25942190	2014
动物也疯狂	5.9	3103708	2014
大峰祖师	5.4	25700831	2014
摩登森林之美食总动员	2.8	25960739	2014
分歧者：异类觉醒	6.4	6424814	2014
斗茶	4.9	2374528	2014
美女与野兽	7.2	25900945	2014
0.5的爱情	4.4	25746519	2014
森林孤影	3.3	25897421	2014
从哪来，到哪去	5.8	24521773	2014
死亡派对	5.9	21941106	2014
缘来是游戏	4	25758705	2014
诡八楼	2.6	25856457	2014
亲爱的	8.3	25798222	2014
心花路放	7	25717233	2014
痞子英雄：黎明升起	8.5	3395373	2014
魁拔Ⅲ战神崛起	8	24723061	2014
81号农场之疯狂的麦咭	4.3	25926925	2014
十二生肖城市英雄	3.6	25981387	2014
3D食人虫	3.1	25958914	2014
冰川时代2：融冰之灾	8	1437342	2014
争气	7.7	25912967	2014
毕业那年：分手季	3.4	25806660	2014
蓝色骨头	6.7	4842877	2014
等一个人咖啡	6	25753166	2014
